1210000000500093,CG Power and Industrial Soluti,0,1,0.05,INE067A01029,0915-1530|1815-1915:,2025-11-10,,BSE:CGPOWER-A,12,10,500093,CGPOWER,500093,-1.0,XX,1210000000500093,None,0,0.0
1210000000500096,DABUR INDIA LTD.,0,1,0.05,INE016A01026,0915-1530|1815-1915:,2025-11-10,,BSE:DABUR-A,12,10,500096,DABUR,500096,-1.0,XX,1210000000500096,None,0,0.0
1210000000500097,DALMIA BHARAT SUGAR AND INDUST,0,1,0.05,INE495A01022,0915-1530|1815-1915:,2025-11-10,,BSE:DALMIASUG-T,12,10,500097,DALMIASUG,500097,-1.0,XX,1210000000500097,None,0,0.0
1210000000500101,ARVIND LTD.,0,1,0.05,INE034A01011,0915-1530|1815-1915:,2025-11-10,,BSE:ARVIND-A,12,10,500101,ARVIND,500101,-1.0,XX,1210000000500101,None,0,0.0
1210000000500103,BHARAT HEAVY ELECTRICALS LTD.,0,1,0.05,INE257A01026,0915-1530|1815-1915:,2025-11-10,,BSE:BHEL-A,12,10,500103,BHEL,500103,-1.0,XX,1210000000500103,None,0,0.0
1210000000500104,HINDUSTAN PETROLEUM CORPORATIO,0,1,0.05,INE094A01015,0915-1530|1815-1915:,2025-11-10,,BSE:HINDPETRO-A,12,10,500104,HINDPETRO,500104,-1.0,XX,1210000000500104,None,0,0.0
1210000000500106,IFCI LTD.,0,1,0.01,INE039A01010,0915-1530|1815-1915:,2025-11-10,,BSE:IFCI-A,12,10,500106,IFCI,500106,-1.0,XX,1210000000500106,None,0,0.0
1210000000500108,MAHANAGAR TELEPHONE NIGAM LTD.,50,1,0.01,INE153A01019,0915-1530|1815-1915:,2025-11-10,,BSE:MTNL-B,12,10,500108,MTNL,500108,-1.0,XX,1210000000500108,None,0,0.0
1210000000500109,MANGALORE REFINERY & PETROCHEM,0,1,0.05,INE103A01014,0915-1530|1815-1915:,2025-11-10,,BSE:MRPL-A,12,10,500109,MRPL,500109,-1.0,XX,1210000000500109,None,0,0.0
1210000000500110,CHENNAI PETROLEUM CORPORATION,0,1,0.05,INE178A01016,0915-1530|1815-1915:,2025-11-10,,BSE:CHENNPETRO-A,12,10,500110,CHENNPETRO,500110,-1.0,XX,1210000000500110,None,0,0.0
1210000000500112,STATE BANK OF INDIA,0,1,0.05,INE062A01020,0915-1530|1815-1915:,2025-11-10,,BSE:SBIN-A,12,10,500112,SBIN,500112,-1.0,XX,1210000000500112,None,0,0.0
1210000000500113,STEEL AUTHORITY OF INDIA LTD.,0,1,0.05,INE114A01011,0915-1530|1815-1915:,2025-11-10,,BSE:SAIL-A,12,10,500113,SAIL,500113,-1.0,XX,1210000000500113,None,0,0.0
1210000000500114,TITAN COMPANY LIMITED,0,1,0.05,INE280A01028,0915-1530|1815-1915:,2025-11-10,,BSE:TITAN-A,12,10,500114,TITAN,500114,-1.0,XX,1210000000500114,None,0,0.0
1210000000500116,IDBI BANK LTD.,0,1,0.05,INE008A01015,0915-1530|1815-1915:,2025-11-10,,BSE:IDBI-A,12,10,500116,IDBI,500116,-1.0,XX,1210000000500116,None,0,0.0
1210000000500117,DCW LTD.,0,1,0.01,INE500A01029,0915-1530|1815-1915:,2025-11-10,,BSE:DCW-A,12,10,500117,DCW,500117,-1.0,XX,1210000000500117,None,0,0.0
1210000000500119,DHAMPUR SUGAR MILLS LTD.,50,1,0.05,INE041A01016,0915-1530|1815-1915:,2025-11-10,,BSE:DHAMPURSUG-B,12,10,500119,DHAMPURSUG,500119,-1.0,XX,1210000000500119,None,0,0.0
1210000000500120,DIAMINES & CHEMICALS LTD.,50,1,0.05,INE591D01014,0915-1530|1815-1915:,2025-11-10,,BSE:DIAMINESQ-B,12,10,500120,DIAMINESQ,500120,-1.0,XX,1210000000500120,None,0,0.0
1210000000500123,ELANTAS BECK INDIA LTD.,50,1,0.05,INE280B01018,0915-1530|1815-1915:,2025-11-10,,BSE:ELANTAS-B,12,10,500123,ELANTAS,500123,-1.0,XX,1210000000500123,None,0,0.0
1210000000500124,DR.REDDYS LABORATORIES LTD.,0,1,0.05,INE089A01031,0915-1530|1815-1915:,2025-11-10,,BSE:DRREDDY-A,12,10,500124,DRREDDY,500124,-1.0,XX,1210000000500124,None,0,0.0
1210000000500125,E.I.D.-PARRY (INDIA) LTD.,0,1,0.05,INE126A01031,0915-1530|1815-1915:,2025-11-10,,BSE:EIDPARRY-A,12,10,500125,EIDPARRY,500125,-1.0,XX,1210000000500125,None,0,0.0
1210000000500126,PROCTER & GAMBLE HEALTH LIMITE,0,1,0.05,INE199A01012,0915-1530|1815-1915:,2025-11-10,,BSE:PGHL-A,12,10,500126,PGHL,500126,-1.0,XX,1210000000500126,None,0,0.0
1210000000500128,ELECTROSTEEL CASTINGS LTD.,0,1,0.01,INE086A01029,0915-1530|1815-1915:,2025-11-10,,BSE:ELECTCAST-A,12,10,500128,ELECTCAST,500128,-1.0,XX,1210000000500128,None,0,0.0
1210000000500133,ESAB INDIA LTD.,0,1,0.05,INE284A01012,0915-1530|1815-1915:,2025-11-10,,BSE:ESABINDIA-A,12,10,500133,ESABINDIA,500133,-1.0,XX,1210000000500133,None,0,0.0
1210000000500135,EPL LIMITED,0,1,0.05,INE255A01020,0915-1530|1815-1915:,2025-11-10,,BSE:EPL-A,12,10,500135,EPL,500135,-1.0,XX,1210000000500135,None,0,0.0
1210000000500136,ESTER INDUSTRIES LTD.,50,1,0.05,INE778B01029,0915-1530|1815-1915:,2025-11-10,,BSE:ESTER-B,12,10,500136,ESTER,500136,-1.0,XX,1210000000500136,None,0,0.0
1210000000500142,FGP LTD.,50,1,0.01,INE512A01016,0915-1530|1815-1915:,2025-11-10,,BSE:FGP-XT,12,10,500142,FGP,500142,-1.0,XX,1210000000500142,None,0,0.0
1210000000500143,PH CAPITAL LTD.,50,1,0.05,INE160F01013,0915-1530|1815-1915:,2025-11-10,,BSE:PHCAP-X,12,10,500143,PHCAP,500143,-1.0,XX,1210000000500143,None,0,0.0
1210000000500144,FINOLEX CABLES LTD.,0,1,0.05,INE235A01022,0915-1530|1815-1915:,2025-11-10,,BSE:FINCABLES-A,12,10,500144,FINCABLES,500144,-1.0,XX,1210000000500144,None,0,0.0
1210000000500147,JOHN COCKERILL INDIA LIMITED,50,1,0.05,INE515A01019,0915-1530|1815-1915:,2025-11-10,,BSE:COCKERILL-B,12,10,500147,COCKERILL,500147,-1.0,XX,1210000000500147,None,0,0.0
1210000000500148,UFLEX LTD.,50,1,0.05,INE516A01017,0915-1530|1815-1915:,2025-11-10,,BSE:UFLEX-B,12,10,500148,UFLEX,500148,-1.0,XX,1210000000500148,None,0,0.0
1210000000500150,FOSECO INDIA LTD.,50,1,0.05,INE519A01011,0915-1530|1815-1915:,2025-11-10,,BSE:FOSECOIND-B,12,10,500150,FOSECOIND,500150,-1.0,XX,1210000000500150,None,0,0.0
1210000000500151,GOLDEN TOBACCO LTD.,50,1,0.01,INE973A01010,0915-1530|1815-1915:,2025-11-10,,BSE:GOLDENTOBC-Z,12,10,500151,GOLDENTOBC,500151,-1.0,XX,1210000000500151,None,0,0.0
1210000000500153,GANESH BENZOPLAST LTD.,50,1,0.01,INE388A01029,0915-1530|1815-1915:,2025-11-10,,BSE:GANESHBE-B,12,10,500153,GANESHBE,500153,-1.0,XX,1210000000500153,None,0,0.0
1210000000500159,METROGLOBAL LIMITED,50,1,0.05,INE085D01033,0915-1530|1815-1915:,2025-11-10,,BSE:METROGLOBL-X,12,10,500159,METROGLOBL,500159,-1.0,XX,1210000000500159,None,0,0.0
